step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
9,CASH_OUT,15859.42,C1527444948,38173.03,22313.61,C1926283119,54723.0,9217.19,0,0
9,CASH_OUT,404870.74,C1009755526,177.0,0.0,C189963646,2043088.71,3876349.67,0,0
9,CASH_IN,173581.04,C481189019,21420.0,195001.04,C1860434997,800041.58,995090.06,0,0
9,CASH_OUT,291773.66,C913301815,13769.0,0.0,C394935572,360414.45,608847.3,0,0
9,CASH_OUT,62107.23,C160692953,1022.0,0.0,C1323988552,61544.29,0.0,0,0
9,CASH_OUT,195666.12,C371148314,11061.0,0.0,C1802045770,42.0,844231.86,0,0
9,CASH_IN,190218.05,C971166991,117071.0,307289.05,C801197928,125339.52,0.0,0,0
9,CASH_OUT,219626.43,C1956814135,343.0,0.0,C1817160490,13938.0,0.0,0,0
9,TRANSFER,335556.81,C1745032030,210.0,0.0,C717490079,0.0,0.0,0,0
9,TRANSFER,1146473.97,C2036435962,9768.0,0.0,C1238308127,0.0,727557.08,0,0
9,CASH_IN,132029.99,C151580267,21869.0,153898.99,C1247394840,15697.0,848214.14,0,0
9,CASH_IN,174600.78,C1522517995,5042.0,179642.78,C1652169847,0.0,7969.79,0,0
9,CASH_OUT,260232.85,C344588641,18709.0,0.0,C842463837,0.0,274103.59,0,0
9,CASH_OUT,352028.46,C1079355746,1461.0,0.0,C790438788,0.0,115613.61,0,0
9,CASH_OUT,321489.87,C1251409755,7026.0,0.0,C1950689533,1469.0,410119.32,0,0
9,CASH_OUT,350102.27,C1199885910,2103.0,0.0,C350185526,0.0,438836.73,0,0
9,CASH_OUT,3452.57,C1377144625,10620.0,7167.43,C1528425398,268573.0,61800.68,0,0
9,CASH_OUT,378550.36,C1292237239,31451.0,0.0,C619111314,208449.8,466151.33,0,0
9,CASH_OUT,187412.72,C857180961,11288.0,0.0,C1104676061,39720.0,153187.17,0,0
9,CASH_OUT,64617.99,C282865885,527.0,0.0,C2043975568,28519.33,130413.39,0,0
9,CASH_OUT,86758.44,C183625814,0.0,0.0,C1417218664,1424229.51,0.0,0,0
9,TRANSFER,1058367.96,C1590814961,10003.0,0.0,C1839930097,0.0,1343525.96,0,0
9,CASH_OUT,196253.82,C1109771062,0.0,0.0,C1191985342,2116436.48,2358886.78,0,0
9,CASH_OUT,18036.49,C1687546408,52314.0,34277.51,C2088039783,12415.0,0.0,0,0
9,CASH_OUT,231130.39,C503104547,1941807.04,1710676.65,C313139641,1390324.74,1949405.07,0,0
9,CASH_OUT,77477.71,C799103308,1710676.65,1633198.94,C313139641,1621455.13,1949405.07,0,0
9,CASH_OUT,72192.94,C643164950,105.0,0.0,C1487105431,68871.03,120934.91,0,0
9,CASH_OUT,121114.51,C1422504005,1106.0,0.0,C1028821674,0.0,19881.43,0,0
9,CASH_OUT,152189.06,C546275851,100.0,0.0,C577628476,61767.63,118542.99,0,0
9,CASH_OUT,13427.87,C38199713,849221.02,835793.15,C1587512382,0.0,0.0,0,0
9,TRANSFER,799806.14,C1885013066,835793.15,35987.01,C991849646,1597819.1,2132087.41,0,0
9,CASH_OUT,111289.5,C851329357,2160.0,0.0,C971869545,19933.95,0.0,0,0
9,CASH_OUT,143485.48,C930334747,11073.0,0.0,C1073161843,10276.0,0.0,0,0
9,CASH_OUT,222937.06,C1915002854,429800.95,206863.9,C1310864170,0.0,100663.12,0,0
9,CASH_IN,210238.42,C106998730,20730.0,230968.42,C1508275623,173224.65,0.0,0,0
9,CASH_OUT,207404.79,C1879825583,146910.0,0.0,C104209789,0.0,488215.53,0,0
9,CASH_OUT,57971.17,C1050828882,772.0,0.0,C2014085277,193713.21,236741.96,0,0
9,TRANSFER,1452305.98,C564543995,0.0,0.0,C1621383518,2200542.2,6675101.16,0,0
9,CASH_OUT,181254.38,C1405996786,32266.0,0.0,C893339434,2979450.7,3464681.62,0,0
9,CASH_OUT,66295.06,C219091532,15709.0,0.0,C1656900119,110495.54,234008.61,0,0
9,CASH_OUT,207582.42,C545411919,40344.0,0.0,C751041776,14783.35,458523.62,0,0
9,CASH_OUT,157217.34,C859338557,7061.0,0.0,C956986674,2003880.86,2211768.15,0,0
9,CASH_IN,243040.26,C247432694,168123.36,411163.62,C428256766,0.0,6299.67,0,0
9,CASH_OUT,88756.42,C965492876,1862.0,0.0,C1439007204,1107329.16,1446057.81,0,0
9,CASH_IN,154534.74,C2050905125,4358.31,158893.05,C799530038,374673.03,471041.1,0,0
9,CASH_OUT,206898.3,C2025224005,2466.0,0.0,C1898745481,392925.18,504354.49,0,0
9,CASH_OUT,7791.49,C1881246474,113421.1,105629.61,C1986727042,2888.0,0.0,0,0
9,CASH_OUT,86240.29,C473096945,105629.61,19389.32,C2013691076,1601707.24,3165481.91,0,0
9,CASH_IN,159936.58,C1828220215,51723.0,211659.58,C649654781,11370.0,780417.36,0,0
9,CASH_OUT,98469.06,C1351926120,210.0,0.0,C2052866152,231978.84,284388.17,0,0
9,TRANSFER,2238828.65,C1989184420,72699.0,0.0,C1580112045,265.0,872785.22,0,0
9,CASH_OUT,215349.4,C422874171,101752.86,0.0,C1789752637,601451.52,459092.26,0,0
9,CASH_OUT,94306.53,C582812988,0.0,0.0,C661978675,187432.95,281739.48,0,0
9,CASH_OUT,69257.68,C1671264755,11608.0,0.0,C830615916,1644258.1,2107128.8,0,0
9,CASH_OUT,112963.56,C910643485,654547.0,541583.44,C1203655776,0.0,125694.16,0,0
9,TRANSFER,1784492.21,C571691458,101904.0,0.0,C1757877803,3257065.76,5108962.84,0,0
9,CASH_OUT,210932.02,C161558757,19710.0,0.0,C58642425,137514.5,348446.52,0,0
9,CASH_IN,119300.46,C540900829,180179.77,299480.22,C672229008,41531.52,0.0,0,0
9,CASH_OUT,20889.64,C802855046,299480.22,278590.58,C1548438605,82692.69,200793.86,0,0
9,CASH_IN,238180.69,C913605833,21817.0,259997.69,C1603338883,82633.6,0.0,0,0
9,CASH_OUT,386078.47,C919776506,24974.0,0.0,C985359594,0.0,940487.39,0,0
9,CASH_OUT,186635.27,C1833643327,41906.0,0.0,C2115665153,301900.06,400411.67,0,0
9,CASH_OUT,178333.48,C377395150,556573.12,378239.64,C107095723,2426856.35,2605189.83,0,0
9,CASH_IN,202600.67,C1772896485,111931.67,314532.35,C1352683722,52420.82,214177.73,0,0
9,TRANSFER,798499.38,C1460250006,314532.35,0.0,C2106812355,1553332.79,3655084.94,0,0
9,CASH_OUT,394996.13,C908314674,16135.0,0.0,C33083575,40983.0,881754.34,0,0
9,CASH_OUT,43802.76,C1409411551,148731.43,104928.67,C1521873113,0.0,1009121.2,0,0
9,CASH_IN,480796.12,C1723139502,4029573.2,4510369.32,C1231968955,60110.0,696936.92,0,0
9,CASH_IN,219504.71,C1524808284,20384.0,239888.71,C42229675,451928.37,60669.39,0,0
9,TRANSFER,380415.84,C347364571,53041.0,0.0,C2074195621,0.0,550858.74,0,0
9,CASH_OUT,391791.12,C74230311,481775.28,89984.17,C987019496,21552.0,486957.99,0,0
9,CASH_IN,267283.22,C1592193996,11376.0,278659.22,C1704466279,7006.0,0.0,0,0
9,CASH_IN,269136.52,C117295145,250654.88,519791.4,C1097035774,4812.0,0.0,0,0
9,CASH_OUT,393229.9,C1877746601,519791.4,126561.5,C1873099533,489254.84,1201774.06,0,0
9,CASH_OUT,277353.54,C1508522660,126561.5,0.0,C265108079,5268186.46,5337009.75,0,0
9,CASH_OUT,392565.44,C383868199,0.0,0.0,C1077045505,2000099.81,3076286.67,0,0
9,CASH_OUT,123416.02,C2125820754,0.0,0.0,C1488327317,276403.0,145256.84,0,0
9,CASH_OUT,401799.26,C1883956806,0.0,0.0,C1971344738,888840.46,1113661.09,0,0
9,CASH_OUT,122336.09,C2021510641,0.0,0.0,C359380293,301358.36,450786.78,0,0
9,CASH_OUT,81094.47,C1693036476,0.0,0.0,C578207657,87074.0,168168.47,0,0
9,CASH_OUT,464566.4,C823361424,0.0,0.0,C1200417755,3106277.67,4028079.21,0,0
9,CASH_OUT,57193.35,C374134562,0.0,0.0,C1949430968,284731.73,2083227.64,0,0
9,CASH_OUT,59179.7,C13140575,0.0,0.0,C1608828840,4133036.81,3804478.11,0,0
9,CASH_IN,378906.28,C1932885623,30934.0,409840.28,C1198167820,922696.13,211562.2,0,0
9,CASH_OUT,265437.62,C893821599,52028.0,0.0,C716156478,206427.38,290758.31,0,0
9,CASH_IN,168348.94,C1842918534,21307.0,189655.94,C598488968,0.0,0.0,0,0
9,TRANSFER,1577749.27,C77325161,880.0,0.0,C882265203,0.0,1705732.61,0,0
9,CASH_IN,184472.74,C370262615,13770.0,198242.74,C1610598562,25474.0,0.0,0,0
9,CASH_OUT,119749.5,C874128708,198242.74,78493.24,C609712089,808411.94,2195964.67,0,0
9,TRANSFER,105159.08,C858468907,28955.0,0.0,C1746419481,0.0,0.0,0,0
9,CASH_OUT,215755.28,C2051732141,349303.0,133547.72,C35617324,154048.93,179293.15,0,0
9,CASH_OUT,462885.22,C1857613175,298.0,0.0,C857100926,0.0,1409104.78,0,0
9,CASH_OUT,144931.13,C1137358231,202760.0,57828.87,C1440629628,21890.0,320328.99,0,0
9,CASH_IN,219877.0,C3131975,105617.0,325494.0,C543690176,0.0,554462.51,0,0
9,TRANSFER,791795.93,C1013293880,189710.0,0.0,C174326515,94418.45,2120505.58,0,0
9,CASH_OUT,114834.69,C2039823755,92264.34,0.0,C1539907170,592460.5,783004.27,0,0
9,CASH_OUT,235283.15,C691035576,0.0,0.0,C757493898,1953307.75,2052254.33,0,0
9,CASH_OUT,460939.53,C460585902,0.0,0.0,C1505755152,16970422.02,17299376.93,0,0
9,CASH_OUT,214353.02,C178186139,1110.0,0.0,C916869225,2555021.68,2913091.21,0,0
9,TRANSFER,249437.56,C1522002470,10225.0,0.0,C1188769198,95301.0,132420.44,0,0
9,CASH_IN,152614.69,C293632849,4062.0,156676.69,C1305075214,275318.27,266581.93,0,0
9,CASH_IN,419534.56,C940608243,55577.0,475111.56,C70827725,61903.0,0.0,0,0
9,CASH_IN,282542.16,C1447575516,1432.0,283974.16,C2023146573,0.0,58069.68,0,0
9,CASH_OUT,120376.05,C1804652434,24733.0,0.0,C1193568854,20202.0,276787.26,0,0
9,CASH_OUT,6125.47,C612368215,1049.0,0.0,C1162171909,350526.99,3994004.79,0,0
9,CASH_IN,310074.54,C1339435901,32721.0,342795.54,C1182461167,2745020.89,3015645.47,0,0
9,CASH_OUT,67905.09,C1870296674,1164.0,0.0,C1777365519,0.0,67905.09,0,0
9,CASH_OUT,361939.4,C760362314,0.0,0.0,C306978856,1002451.6,1364391.0,0,0
9,CASH_IN,189233.69,C1110888601,60081.0,249314.69,C1455227787,53444.91,0.0,0,0
9,TRANSFER,49007.02,C3161853,15125.0,0.0,C501402989,1003407.44,708216.56,0,0
9,CASH_OUT,413880.91,C1022665684,0.0,0.0,C1694731927,1423559.33,3049415.25,0,0
9,TRANSFER,1053427.42,C1219628747,200817.08,0.0,C190097337,0.0,1786573.98,0,0
9,TRANSFER,2781310.15,C1490353954,0.0,0.0,C1802632685,5367945.86,9452880.13,0,0
9,CASH_IN,261833.19,C1502803219,38.0,261871.19,C1120229752,59619.43,0.0,0,0
9,CASH_OUT,16024.6,C1088493558,442118.0,426093.4,C1084323592,5818.0,8074.67,0,0
9,CASH_IN,175858.36,C702220078,290164.69,466023.05,C65594254,24083.0,0.0,0,0
9,CASH_IN,127651.86,C412320578,20537.0,148188.86,C2056339529,100357.0,336479.54,0,0
9,CASH_OUT,292242.97,C1466080955,15685.0,0.0,C2081834559,9077.94,301320.9,0,0
9,CASH_OUT,288624.54,C1968115662,222.0,0.0,C912290293,495100.0,516916.65,0,0
9,CASH_OUT,144970.88,C329436559,105.0,0.0,C2119123648,751246.71,1043199.99,0,0
9,TRANSFER,45135.15,C1497842204,16128.0,0.0,C35750747,0.0,96505.22,0,0
9,CASH_IN,195606.01,C1213813621,12064.0,207670.01,C443625234,532588.8,5528.58,0,0
9,TRANSFER,468197.01,C366459619,180.0,0.0,C839977149,32238.0,730414.88,0,0
9,CASH_OUT,175844.96,C1817100445,3858408.5,3682563.54,C1122524668,465.0,697392.95,0,0
9,TRANSFER,887361.92,C1236403158,25943.0,0.0,C981261533,90843.18,1533843.74,0,0
9,CASH_OUT,147444.69,C1234921494,57962.12,0.0,C2068216232,1898893.59,1844710.96,0,0
9,CASH_OUT,198591.1,C189915617,46534.0,0.0,C1396602053,0.0,828888.23,0,0
9,CASH_OUT,205113.36,C2025080778,0.0,0.0,C1294923102,256960.0,715104.51,0,0
9,CASH_OUT,109499.88,C676163643,38979.0,0.0,C14057327,131071.85,156563.3,0,0
9,CASH_OUT,302453.36,C204711070,20330.0,0.0,C1679201715,54184.92,1046766.56,0,0
9,CASH_OUT,194824.46,C1387892416,124369.22,0.0,C798245410,277048.55,211643.97,0,0
9,CASH_OUT,398396.39,C1082776188,166630.0,0.0,C505855829,368961.97,1117175.78,0,0
9,CASH_OUT,9836.79,C1591251747,165308.19,155471.41,C302256620,40760.75,50597.54,0,0
9,TRANSFER,1587029.98,C2018049596,155471.41,0.0,C1016689071,1641111.87,3492775.5,0,0
9,CASH_IN,162644.69,C2104635324,380.0,163024.69,C222581384,157537.88,347710.24,0,0
9,TRANSFER,1600826.01,C1931886676,163024.69,0.0,C1327907419,1678858.12,3489371.76,0,0
9,TRANSFER,1330130.56,C1769833624,0.0,0.0,C536421137,1430551.71,4014608.39,0,0
9,CASH_IN,166569.23,C2080192462,102362.0,268931.23,C1243680947,192474.92,0.0,0,0
9,CASH_IN,254459.95,C2116101485,25660.0,280119.95,C1246471431,109466.82,0.0,0,0
9,CASH_OUT,442954.45,C506735902,62034.0,0.0,C681553481,668856.62,1674867.33,0,0
9,CASH_OUT,476452.36,C1774811640,132173.0,0.0,C1968725073,271979.14,193760.73,0,0
9,TRANSFER,577072.34,C1799707382,0.0,0.0,C1261031890,1303930.01,2300975.41,0,0
9,CASH_OUT,171704.62,C1969244345,199029.0,27324.38,C1339208728,0.0,792476.66,0,0
9,CASH_IN,305943.02,C855297069,38358.0,344301.02,C1148272247,71384.0,0.0,0,0
9,CASH_IN,262371.36,C454346249,51318.0,313689.36,C1337563431,540368.66,64677.72,0,0
9,CASH_IN,117735.51,C2137778914,15198.0,132933.51,C382340553,855956.48,0.0,0,0
9,CASH_OUT,198507.72,C404121542,34674.0,0.0,C2133732070,2272944.76,5495445.1,0,0
9,CASH_OUT,258849.88,C1481643116,31731.0,0.0,C1212974498,4754014.85,5282462.94,0,0
9,CASH_OUT,425143.69,C637430421,72693.0,0.0,C550658855,12158.0,345469.49,0,0
9,CASH_OUT,311083.49,C688702832,62065.0,0.0,C693147508,22146.38,166865.91,0,0
9,CASH_OUT,212741.09,C1251471764,11202.0,0.0,C142538462,73123.56,372308.76,0,0
9,CASH_OUT,154476.11,C955110823,106183.0,0.0,C320931047,10522.0,0.0,0,0
9,CASH_IN,186117.61,C1230703901,235629.7,421747.31,C214050480,344180.65,158063.04,0,0
9,CASH_OUT,91524.56,C878601838,421747.31,330222.75,C952219856,1784564.82,3357160.66,0,0
9,CASH_OUT,763191.69,C1324185750,330222.75,0.0,C2129418295,7036114.91,7605277.73,0,0
9,CASH_OUT,128466.84,C410770433,0.0,0.0,C577924039,2134215.07,1522570.08,0,0
9,CASH_OUT,43447.87,C165222902,0.0,0.0,C89237682,52532.0,506498.06,0,0
9,CASH_OUT,275913.17,C1324573621,0.0,0.0,C525425627,514083.17,1056782.65,0,0
9,CASH_OUT,237222.19,C1811909429,0.0,0.0,C1733439693,2285187.09,3124966.65,0,0
9,CASH_OUT,128788.64,C757254559,0.0,0.0,C605769476,142273.94,746452.59,0,0
9,CASH_OUT,131873.18,C1828025188,0.0,0.0,C1554622120,4191432.06,7634511.76,0,0
9,CASH_OUT,274674.55,C969821060,0.0,0.0,C1517962688,298649.42,249671.81,0,0
9,CASH_OUT,123483.39,C788515243,0.0,0.0,C1895349312,9605610.12,10314253.03,0,0
9,CASH_OUT,246672.62,C363496410,0.0,0.0,C1504109395,6194010.75,6532105.97,0,0
9,CASH_OUT,121848.92,C1384361048,0.0,0.0,C2106301831,2165620.33,3154952.8,0,0
9,CASH_OUT,350873.04,C425349095,0.0,0.0,C789828788,571969.69,1627875.07,0,0
9,CASH_OUT,197028.33,C1236828150,0.0,0.0,C8733802,510142.71,1329853.05,0,0
9,CASH_OUT,201436.55,C147685704,0.0,0.0,C310737318,1121709.65,2271750.25,0,0
9,CASH_OUT,48669.8,C1206062437,0.0,0.0,C796028148,3540513.22,4106794.1,0,0
9,CASH_OUT,22189.84,C210585353,0.0,0.0,C1781090157,2262395.43,4740825.47,0,0
9,CASH_OUT,125930.71,C113303201,0.0,0.0,C1491676195,2244940.94,2576865.56,0,0
9,CASH_OUT,123774.48,C1650706672,0.0,0.0,C1461081892,162235.48,1180589.27,0,0
9,CASH_OUT,102535.42,C1026849276,0.0,0.0,C35534346,456502.24,1102542.89,0,0
9,CASH_OUT,65365.77,C1533527132,0.0,0.0,C1511785794,1686506.43,2841117.39,0,0
9,CASH_OUT,58186.5,C1540504647,0.0,0.0,C514214236,90784.0,808659.76,0,0
9,CASH_OUT,75145.14,C654990213,0.0,0.0,C657411220,239212.93,955261.22,0,0
9,CASH_OUT,62898.48,C963587329,0.0,0.0,C1712213348,306871.89,504620.45,0,0
9,CASH_OUT,23635.84,C1557089108,83958.0,60322.16,C180356981,713005.42,1312918.1,0,0
9,CASH_OUT,93249.32,C953061915,45150.0,0.0,C1749299393,0.0,93249.32,0,0
9,CASH_OUT,201689.02,C1838202255,11694.0,0.0,C1565462485,201164.57,49424.23,0,0
9,TRANSFER,955506.53,C1090659320,1833.0,0.0,C721106192,567.0,3689112.81,0,0
9,CASH_IN,377848.52,C874721476,118176.0,496024.52,C576696558,5780.0,0.0,0,0
9,CASH_IN,195837.64,C2017453827,5008.0,200845.64,C128931614,16656.0,0.0,0,0
9,CASH_IN,175658.46,C2032949556,61421.0,237079.46,C297785169,459675.11,1187884.26,0,0
9,CASH_OUT,165679.02,C1833010762,261956.19,96277.17,C657411220,314358.07,955261.22,0,0
9,CASH_OUT,54145.96,C1983878959,96277.17,42131.21,C2038006108,266165.31,441778.89,0,0
9,CASH_OUT,218543.2,C2139709549,42131.21,0.0,C822359325,220547.1,589431.07,0,0
9,CASH_OUT,393837.75,C506864353,0.0,0.0,C1287328228,1112734.52,2215696.85,0,0
9,CASH_OUT,81205.89,C2133103803,0.0,0.0,C1109959414,3499348.81,3818475.63,0,0
9,CASH_OUT,301242.08,C1974002335,0.0,0.0,C1963862935,973683.02,1395950.13,0,0
9,CASH_OUT,31375.37,C1100381775,0.0,0.0,C648198000,11494184.42,14285011.27,0,0
9,CASH_OUT,251363.02,C1855487414,0.0,0.0,C1435884329,266167.63,3168612.19,0,0
9,CASH_OUT,165213.05,C901954962,0.0,0.0,C799134055,396414.5,634215.67,0,0
9,CASH_OUT,215743.49,C130813359,0.0,0.0,C1452646606,1382595.54,1324824.36,0,0
9,CASH_OUT,169119.37,C1968860959,0.0,0.0,C1324196239,2953490.04,2714800.49,0,0
9,CASH_OUT,51096.41,C1484966351,0.0,0.0,C333889992,1674558.79,1576407.82,0,0
9,CASH_OUT,195753.85,C2014101856,0.0,0.0,C1566508054,278900.05,1173284.99,0,0
9,CASH_OUT,1106.66,C533334715,0.0,0.0,C808388278,118433.0,1187311.01,0,0
9,CASH_OUT,40350.55,C969845962,0.0,0.0,C1213485528,130741.16,909589.96,0,0
9,CASH_OUT,60261.06,C2001520269,0.0,0.0,C1560501002,77000.44,126130.91,0,0
9,TRANSFER,1448640.43,C1775574725,121248.0,0.0,C2053639017,18405.3,1744405.41,0,0
9,CASH_OUT,235294.6,C2064172303,30648.0,0.0,C9383664,363929.0,2710673.75,0,0
9,CASH_OUT,341952.02,C509882321,5570.0,0.0,C1137371968,4383024.09,6392871.31,0,0
9,CASH_IN,293286.85,C1341646770,31338.0,324624.85,C296412386,59341.0,0.0,0,0
9,CASH_OUT,340248.55,C1784325565,0.0,0.0,C205900011,573582.38,3088369.35,0,0
9,CASH_OUT,682766.35,C528048771,0.0,0.0,C479258111,2880844.85,1007390.58,0,0
9,CASH_IN,315528.59,C762589396,248.0,315776.59,C1304345230,1280624.17,1251495.86,0,0
9,CASH_IN,118808.47,C988846812,23067.0,141875.47,C2017088621,20354.0,910168.34,0,0
9,CASH_OUT,383057.63,C1359061036,22037.0,0.0,C904300960,0.0,634573.09,0,0
9,CASH_IN,165997.91,C1558632927,5526.0,171523.91,C543634584,0.0,47454.2,0,0
9,CASH_OUT,336599.57,C971388106,5348.0,0.0,C1788050799,0.0,336599.57,0,0
9,CASH_IN,117531.98,C2099146873,107771.0,225302.98,C1571857785,0.0,489006.4,0,0
9,CASH_OUT,78027.03,C1166656001,202826.0,124798.97,C676611824,13331.25,91358.28,0,0
9,CASH_OUT,188842.5,C250188516,2810.0,0.0,C263207633,23673.0,80435.19,0,0
9,CASH_OUT,282139.06,C1178504093,52914.0,0.0,C144793014,429166.9,1639884.07,0,0
9,CASH_OUT,96108.19,C1210955419,857.0,0.0,C2094260442,0.0,380230.45,0,0
9,CASH_OUT,248145.58,C1128262741,51734.0,0.0,C1527452964,881972.07,0.0,0,0
9,CASH_OUT,211322.75,C844533444,33263.93,0.0,C124540047,4584849.09,4787707.37,0,0
9,CASH_OUT,9916.44,C417529677,2001.0,0.0,C929732976,99804.75,0.0,0,0
9,CASH_OUT,186662.83,C718220677,61690.0,0.0,C1471633238,543048.47,1047345.78,0,0
9,CASH_OUT,31159.53,C476150959,33322.0,2162.47,C1159315775,156799.0,187958.53,0,0
9,CASH_OUT,145537.24,C1224287356,101070.0,0.0,C2049813033,3282363.6,3268706.92,0,0
9,CASH_OUT,298497.43,C2071763940,24095.0,0.0,C1518595114,109981.0,281936.13,0,0
9,CASH_OUT,198981.17,C325582505,0.0,0.0,C1554622120,4323305.24,7634511.76,0,0
9,CASH_OUT,300854.65,C180526874,79262.0,0.0,C2100147068,0.0,380283.16,0,0
9,CASH_OUT,87647.99,C2037193000,59.0,0.0,C1492874704,12806.0,0.0,0,0
9,CASH_OUT,1851.76,C832399781,40152.0,38300.24,C641763646,2749890.79,3029181.49,0,0
9,CASH_IN,268632.72,C547529035,21220.0,289852.72,C1936047845,353.0,0.0,0,0
9,CASH_OUT,292657.27,C1135311211,56563.0,0.0,C183502913,1001.0,1853332.84,0,0
9,CASH_IN,187317.03,C1983262892,393.0,187710.03,C36856762,541938.83,1515892.79,0,0
9,CASH_OUT,306256.28,C1975760299,137941.0,0.0,C1365134973,0.0,235666.81,0,0
9,CASH_OUT,95197.13,C566954843,19898.0,0.0,C397745777,0.0,95197.13,0,0
9,TRANSFER,3163633.27,C793856265,141.0,0.0,C1162171909,356652.46,3994004.79,0,0
9,CASH_OUT,287497.88,C1096975611,33511.0,0.0,C1219369531,9652824.29,9204546.58,0,0
9,CASH_IN,368170.6,C702816145,148271.53,516442.13,C839288013,552841.93,53747.1,0,0
9,CASH_OUT,262905.63,C458124892,59724.0,0.0,C1530086509,0.0,268294.74,0,0
9,TRANSFER,871228.1,C1771364471,0.0,0.0,C249141992,1349280.49,2699675.17,0,0
9,TRANSFER,1647274.0,C892885329,31828.0,0.0,C2133384710,500807.73,1239053.97,0,0
9,CASH_OUT,246391.53,C75217447,104125.0,0.0,C1317731757,998987.54,1836038.86,0,0
9,CASH_IN,386790.82,C1253387014,26510.0,413300.82,C1082457863,0.0,0.0,0,0
9,CASH_OUT,362408.31,C1467546642,106543.0,0.0,C913001083,520512.39,1223885.17,0,0
9,CASH_OUT,275145.57,C1754988922,79697.0,0.0,C884082028,295350.03,570495.59,0,0
9,CASH_IN,353490.04,C1891289792,483122.0,836612.04,C640342907,122252.0,0.0,0,0
9,CASH_OUT,403737.01,C1536415943,40848.0,0.0,C341052391,0.0,294202.82,0,0
9,CASH_OUT,475229.66,C502994638,1896.0,0.0,C529622292,5204886.08,5547486.47,0,0
9,CASH_OUT,313915.35,C769344730,70252.0,0.0,C1961606163,0.0,517817.18,0,0
9,TRANSFER,572706.21,C185689963,381573.61,0.0,C183560612,0.0,907019.36,0,0
9,CASH_IN,213604.19,C2083095469,99148.0,312752.19,C69968364,255238.47,0.0,0,0
9,CASH_OUT,2527.12,C672839879,14750.0,12222.88,C701692548,87271.64,2052102.76,0,0
9,CASH_IN,439260.82,C493059694,2998.0,442258.82,C78023053,0.0,0.0,0,0
9,CASH_IN,203190.57,C1376475372,12.0,203202.57,C1433313209,1144202.34,1299674.86,0,0
9,CASH_IN,233662.53,C962239707,39770.0,273432.53,C1705668024,5265.0,126990.34,0,0
9,CASH_OUT,120521.77,C1148966839,418937.56,298415.79,C165619259,51041.57,86068.74,0,0
9,TRANSFER,1154353.99,C670587931,1154353.99,0.0,C150406565,0.0,10872.9,1,0
9,CASH_OUT,1154353.99,C1034219836,1154353.99,0.0,C1195589213,162222.0,1965587.6,1,0
9,CASH_IN,159014.37,C359333969,5590.0,164604.37,C2038786710,0.0,0.0,0,0
9,CASH_OUT,124299.3,C304865432,919108.0,794808.7,C1813922009,0.0,124299.3,0,0
9,CASH_OUT,351037.79,C2010545730,45.0,0.0,C994271101,0.0,0.0,0,0
9,CASH_OUT,172362.51,C1509218211,168.0,0.0,C2043257128,0.0,104404.66,0,0
9,CASH_IN,189580.73,C619176430,19252.0,208832.73,C1303586566,0.0,59850.55,0,0
9,CASH_OUT,81458.95,C2050980662,2162.0,0.0,C28290307,21115.0,57428.61,0,0
9,CASH_OUT,355882.5,C282694711,24961.0,0.0,C2023070534,552937.65,217367.72,0,0
9,CASH_IN,204971.91,C297708497,30096.0,235067.91,C1370456165,20989.0,200777.26,0,0
9,CASH_OUT,62474.36,C1357317063,22762.0,0.0,C1928882606,0.0,346165.36,0,0
9,CASH_OUT,146231.73,C1695549891,11576.0,0.0,C1616444076,0.0,0.0,0,0
9,CASH_OUT,129925.02,C836573234,102640.0,0.0,C369851597,79746.06,209671.08,0,0
9,CASH_IN,434651.55,C1992809910,299992.0,734643.55,C1441051345,46832.81,74874.75,0,0
9,CASH_OUT,20436.8,C1171464185,6573.0,0.0,C1966055796,7392.0,0.0,0,0
9,TRANSFER,14003.98,C420186505,4657.0,0.0,C467710030,0.0,0.0,0,0
9,CASH_OUT,52729.93,C1418662688,1149492.3,1096762.37,C898092839,154857.0,657383.92,0,0
9,CASH_OUT,219586.17,C1262542075,1096762.37,877176.2,C1067360446,975569.49,1650773.12,0,0
9,CASH_IN,169606.04,C1163825630,122409.0,292015.04,C1073540419,1386.0,589300.89,0,0
9,CASH_OUT,318215.02,C6033213,5097.0,0.0,C505564342,0.0,0.0,0,0
9,CASH_IN,148855.25,C744888837,253879.0,402734.25,C1862160403,0.0,0.0,0,0
9,CASH_OUT,467867.99,C686374391,79245.62,0.0,C893663718,40362.0,731720.09,0,0
9,CASH_IN,310787.17,C747983680,134127.01,444914.19,C1329956939,1962837.03,3468256.15,0,0
9,TRANSFER,796000.39,C731511900,444914.19,0.0,C131837504,3273975.7,9900849.25,0,0
9,TRANSFER,1644911.92,C1061650366,0.0,0.0,C1589547066,4772626.37,7013312.36,0,0
9,CASH_OUT,241804.04,C1253280272,30734.0,0.0,C1654982689,81435.0,598353.6,0,0
9,CASH_OUT,461685.34,C1008613971,0.0,0.0,C261292810,1857664.03,3755983.98,0,0
9,CASH_OUT,140934.9,C1436146937,0.0,0.0,C801142660,16402053.41,16526148.6,0,0
9,CASH_OUT,177618.16,C1233676259,0.0,0.0,C361273106,203110.0,1054041.16,0,0
9,CASH_IN,216037.44,C1629435929,34412.0,250449.44,C835135890,0.0,0.0,0,0
